Ini device connections...
MPU6050 connection successful
Initializing OBDII connection
Initializing I2C devices...
Testing device connections...
MPU6050 connection successful
Initializing OBDII connection
Initializing GPS
$PMTK605*31


0.32,-0.12,1.07,-3.65,5.60,2.05,1,4,4,10,46,12,6,14,44,-123,0,Speed,0

0.30,-0.12,1.13,-0.27,-2.24,0.88,1,4,4,10,46,12,6,14,44,-123,0,RPM,706

0.32,-0.09,0.91,5.77,-8.60,-0.03,1,4,4,10,46,12,6,14,44,-123,0,Speed,0

0.37,-0.08,0.85,0.63,0.32,0.03,1,4,4,10,46,12,6,14,44,-123,0,RPM,710

0.33,-0.09,1.02,-3.79,6.95,2.44,1,4,4,10,46,12,6,14,44,-123,0,Speed,0

0.30,-0.13,1.11,-0.37,-2.60,0.79,1,4,4,10,46,12,6,14,44,-123,0,RPM,709

0.34,-0.10,0.89,4.27,-6.77,-0.27,1,4,4,10,46,12,6,14,44,-123,0,Speed,0

0.35,-0.06,0.90,-1.65,4.80,1.31,1,4,4,10,46,12,6,14,44,-123,0,RPM,704

0.33,-0.12,1.05,-3.73,5.68,2.04,1,4,4,10,46,12,6,14,44,-123,0,Speed,0

0.30,-0.12,1.12,-0.61,-1.71,0.86,1,4,4,10,46,12,6,14,44,-123,0,RPM,706

0.33,-0.09,0.91,5.13,-8.50,-0.28,1,4,4,10,46,12,6,14,44,-123,0,Speed,0

0.35,-0.08,0.86,-0.44,1.69,0.33,1,4,4,10,49,12,6,14,44,-123,0,RPM,713

0.31,-0.12,1.08,-4.35,4.92,1.14,1,4,4,10,49,12,6,14,44,-123,0,Speed,0

0.30,-0.13,1.07,2.83,-5.89,0.23,1,4,4,10,49,12,6,14,44,-123,0,RPM,714

0.34,-0.09,0.84,2.11,-4.06,-0.02,1,4,4,10,49,12,6,14,44,-123,0,Speed,0

0.34,-0.08,0.98,-3.54,7.15,2.50,1,4,4,10,49,12,6,14,44,-123,0,RPM,709

0.29,-0.14,1.12,-1.30,-0.37,0.95,1,4,4,10,49,12,6,14,44,-123,0,Speed,0

0.30,-0.12,1.02,4.11,-8.89,-0.56,1,4,4,10,49,12,6,14,44,-123,0,RPM,710

0.36,-0.08,0.84,1.08,-0.89,0.14,1,4,4,10,49,12,6,14,44,-123,0,Speed,0

0.34,-0.06,0.93,-3.12,6.88,1.74,1,4,4,10,49,12,6,14,44,-123,0,RPM,712

0.30,-0.12,1.12,-1.26,-1.30,0.76,1,4,4,10,49,12,6,14,44,-123,0,Speed,0

0.31,-0.11,0.96,4.98,-8.86,-0.05,1,4,4,10,49,12,6,14,44,-123,0,RPM,713

0.36,-0.07,0.87,-0.76,3.49,0.95,1,4,4,10,49,12,6,14,44,-123,0,Speed,0

0.32,-0.13,1.08,-3.92,4.32,1.28,1,4,4,10,51,12,6,14,44,-123,0,RPM,713

0.31,-0.12,0.98,4.53,-9.03,-0.56,1,4,4,10,51,12,6,14,44,-123,0,Speed,0

